product_id,product_category,product_name,review_description,number_stars,review_date,customer_id,customer_name,zip_code,customer_age
P3075-640,Electronics,4K Ultra HD Smart TV,"Very disappointed, would not recommend.",1,"Apr 14, 2021",C14573,Casey  De  Vries,1021,56
P3401-366,Sports,Yoga Mat,"Average experience, nothing special.",3,05-04-2023,C75154,Sam  Martins,7731 LX,
P3458-381,Home & Kitchen,Stainless Steel Knife Block,Good product overall with minor issues.,4,06/27/2021,C15176,taylor hernandez,1687-41,52
P7960-754,Clothing,Slim Fit Jeans,"Not very satisfied, has several problems.",2,18 Oct 2021,C54899,Morgan  Taylor,6461-21,36
P5642-388,Clothing,Slim Fit Jeans,"Very disappointed, would not recommend.",1,2024-10-09,C37345,Pat Hernandez,02212,72
P8816-268,Clothing,Slim Fit Jeans,"Very disappointed, would not recommend.",1,"Oct 04, 2022",C67456,morgan lee,6749-16,42
P5118-646,Electronics,USB-C Fast Charger,"Average experience, nothing special.",3,12/07/2024,C59233,robin garcia,3310,43
P2495-578,Electronics,Fitness Smartwatch,"Not very satisfied, has several problems.",2,10/12/2022,C27766,Chris  De  Vries,6085,30
P2780-353,Electronics,4K Ultra HD Smart TV,"Great quality, very happy with this purchase.",5,2021-10-13,C33833,Jamie  Taylor,1068,35
P1732-279,Office,Wireless Mouse,"Very disappointed, would not recommend.",1,11/11/2021,C50060,Sam  Taylor,4838-44,75
P1269-488,Clothing,Wool Winter Scarf,"Not very satisfied, has several problems.",2,02 Mar 2024,C27813,robin smith,3163-50,27
P3451-982,Pet Supplies,Dog Chew Toy,"Not very satisfied, has several problems.",2,04/19/2020,C95898,JAMIE LEE,07635,28
P6982-497,Electronics,Fitness Smartwatch,"Great quality, very happy with this purchase.",5,04 Jan 2023,C88104,JAMIE JOHNSON,03301,33
P4405-931,Electronics,4K Ultra HD Smart TV,"Below expectations. It functions, but I’ve already seen wear and minor defects.",2,03-09-2023,C40569,Morgan  Smith,3004,28
P5337-559,Toys,Educational Puzzle Game,"Great quality, very happy with this purchase.",5,2020-11-09,C85001,A. Taylor,09465,48
P5497-645,Sports,Yoga Mat,"Great quality, very happy with this purchase.",5,"Jan 20, 2024",C68972,A. Johnson,03364,24
P6841-626,Beauty,Daily SPF 50 Sunscreen,"Not very satisfied, has several problems.",2,2024-11-23,C13181,Pat Brown,03636,28
P1379-653,Sports,Cycling Helmet,"Great quality, very happy with this purchase.",5,12/08/2024,C37115,Jamie  Johnson,1149-87,28
P7626-245,Toys,Remote Control Car,"Average experience, nothing special.",3,11/01/2021,C77838,J. Smith,5377,72
P8939-929,Pet Supplies,Pet Grooming Brush,"Not very satisfied, has several problems.",2,09/29/2022,C56506,morgan johnson,1103-28,34
P7924-275,Sports,Running Shorts,"Very disappointed, would not recommend.",1,18 Apr 2022,C51557,C. Garcia,7842,42
P1551-627,Books,Cookbook: Easy Weeknight Meals,"Not very satisfied, has several problems.",2,"Jul 12, 2020",C85073,C. De Vries,1609 YZ,43
P9668-623,Books,Personal Finance Basics,"Not very satisfied, has several problems.",2,01/25/2021,C21708,TAYLOR LEE,5513 UL,26
P6468-462,Home & Kitchen,Non-Stick Frying Pan Set,"Great quality, very happy with this purchase.",5,07/13/2020,C85785,JAMIE BROWN,2880 KG,43
P2566-865,Sports,Foam Roller,"Very disappointed, would not recommend.",1,2021-06-10,C24314,Alex  Hernandez,03791,50
P4320-951,Sports,Foam Roller,"Not very satisfied, has several problems.",2,13-10-2024,C32875,Pat  Smith,01168,30
P7029-403,Home & Kitchen,Electric Kettle,"Great quality, very happy with this purchase.",5,18 May 2022,C84588,ROBIN SMITH,7107,48
P1642-112,Books,Sci-Fi Adventure,"Very disappointed, would not recommend.",1,08/07/2023,C88471,Jamie  Martins,06834,47
P4301-204,Pet Supplies,Cat Scratching Post,"Great quality, very happy with this purchase.",5,08/08/2022,C39676,Alex  De  Vries,04956,26
P1867-343,Books,Thriller Novel,"Very disappointed, would not recommend.",1,"May 04, 2022",C65191,C. Lee,9083 UD,28
P4907-398,Clothing,Waterproof Hiking Jacket,"Average experience, nothing special.",3,10/04/2023,C99967,SAM DE VRIES,01768,37
P4236-612,Home & Kitchen,Memory Foam Pillow,"Not very satisfied, has several problems.",2,"Jan 05, 2021",C74119,Morgan  Smith,04199,34
P8213-955,Electronics,4K Ultra HD Smart TV,"Very disappointed, would not recommend.",1,"Aug 02, 2022",C78304,Robin  Garcia,3899-81,33
P1929-442,Clothing,Organic Cotton T-Shirt,"Not very satisfied, has several problems.",2,17-01-2024,C74084,Jordan Taylor,09884,42
P6997-861,Sports,Yoga Mat,"Great quality, very happy with this purchase.",5,"Oct 10, 2024",C95328,MORGAN DUBOIS,7654,35
P1745-217,Sports,Adjustable Dumbbell Set,"Very disappointed, would not recommend.",1,20 Jan 2024,C10983,PAT LEE,07337,32
P8214-905,Toys,Building Block Set,"Great quality, very happy with this purchase.",5,14 Dec 2020,C25701,Morgan Taylor,02409,42
P4510-631,Clothing,Running Sneakers,"Average experience, nothing special.",3,01/01/2023,C70520,Sam  Martins,6648-37,36
P9120-455,Electronics,Bluetooth Portable Speaker,"Great quality, very happy with this purchase.",5,09 Sep 2022,C81611,Morgan Dubois,8269-49,26
P1555-824,Sports,Running Shorts,"Not very satisfied, has several problems.",2,2021-07-05,C96755,Jordan Brown,4715,37
P3494-999,Clothing,Wool Winter Scarf,"Great quality, very happy with this purchase.",5,01 Dec 2023,C61137,Morgan  Martins,2883 SC,22
P6345-202,Books,Sci-Fi Adventure,"Very disappointed, would not recommend.",1,24 May 2020,C64995,Sam Garcia,8464,45
P8951-729,Home & Kitchen,Non-Stick Frying Pan Set,"Average experience, nothing special.",3,"Nov 27, 2022",C31521,MORGAN HERNANDEZ,7941,34
P1842-722,Pet Supplies,Cat Scratching Post,Good product overall with minor issues.,4,09/09/2024,C89197,Jamie Dubois,7692-63,26
P7066-921,Home & Kitchen,Air Purifier,Good product overall with minor issues.,4,11 Nov 2020,C77400,Chris  Hernandez,3309,36
P6576-124,Books,Personal Finance Basics,"Great quality, very happy with this purchase.",5,06/07/2024,C22054,C. De Vries,08652,41
P8211-602,Clothing,Wool Winter Scarf,"Very disappointed, would not recommend.",1,09/17/2022,C41031,alex smith,8467 UT,20
P4597-162,Sports,Yoga Mat,"Not very satisfied, has several problems.",2,10 Mar 2022,C73674,Taylor Taylor,2245,33
P5675-284,Office,A4 Printer Paper,"Not very satisfied, has several problems.",2,10/06/2022,C89702,TAYLOR GARCIA,2919 SQ,18
P1903-214,Home & Kitchen,Air Purifier,"Great quality, very happy with this purchase.",5,02-01-2021,C68926,MORGAN MARTINS,3560-13,54
P2369-360,Toys,Family Board Game,"Not very satisfied, has several problems.",2,2020-01-16,C14050,Pat Taylor,9946 XU,41
P2799-358,Toys,Plush Teddy Bear,"Very disappointed, would not recommend.",1,01/09/2024,C45679,Jordan Smith,7630-12,31
P9789-914,Clothing,Waterproof Hiking Jacket,,4,01-07-2023,C75568,J. De Vries,9605 CH,35
P8181-668,Clothing,Wool Winter Scarf,"Not very satisfied, has several problems.",2,07/11/2023,C37190,Taylor  Lee,1315,62
P2695-206,Home & Kitchen,Electric Kettle,"Very disappointed, would not recommend.",1,11/17/2020,C28998,casey martins,04585,31
P6790-140,Groceries,Organic Almond Butter,"Average experience, nothing special.",3,20-01-2024,C81610,jordan martins,7201,31
P8300-341,Clothing,Slim Fit Jeans,"Not very satisfied, has several problems.",2,03-03-2023,C16659,Taylor Dubois,3958,33
P4909-300,Electronics,Fitness Smartwatch,"Average experience, nothing special.",3,14/09/2021,C58531,C. Johnson,4611,31
P8907-898,Beauty,Matte Liquid Lipstick,"Very disappointed, would not recommend.",1,18 Jul 2021,C58500,JAMIE TAYLOR,4632-42,74
P5480-466,Sports,Foam Roller,Good product overall with minor issues.,4,12 Aug 2022,C13264,Sam  Hernandez,,22
P6482-965,Electronics,Wireless Noise-Cancelling Headphones,"Very disappointed, would not recommend.",1,11/01/2022,C83263,C. Taylor,01715,39
P1701-673,Books,Sci-Fi Adventure,Good product overall with minor issues.,4,08/31/2021,C46026,Robin  Taylor,4925,26
P8383-899,Electronics,4K Ultra HD Smart TV,"Average experience, nothing special.",3,26/09/2023,C21533,Robin De Vries,03992,27
P3768-462,Beauty,Matte Liquid Lipstick,"Average experience, nothing special.",3,04/07/2020,C41381,CHRIS HERNANDEZ,3608 HN,54
P8077-247,Electronics,Bluetooth Portable Speaker,"Not very satisfied, has several problems.",2,04/17/2022,C95841,J. Dubois,5583,39
P5612-807,Home & Kitchen,Non-Stick Frying Pan Set,,3,10/09/2022,C39146,Taylor  Martins,1657 FX,77
P3240-973,Clothing,Waterproof Hiking Jacket,"Average experience, nothing special.",3,07/22/2023,C40658,Casey  Lee,1136-27,59
P6579-854,Electronics,USB-C Fast Charger,Good product overall with minor issues.,4,"Feb 16, 2023",C64217,M. Dubois,9931,74
P8142-992,Electronics,Fitness Smartwatch,Good product overall with minor issues.,4,11/11/2021,C95705,robin martins,8314,29
P2755-981,Office,Wireless Mouse,"Not very satisfied, has several problems.",2,01/06/2020,C59715,Alex  Dubois,8994 MX,19
P7596-993,Toys,Educational Puzzle Game,,2,28 Mar 2024,C27816,Pat  Martins,8902 SM,31
P8086-569,Books,Cookbook: Easy Weeknight Meals,"Great quality, very happy with this purchase.",5,"Jun 11, 2021",C50806,Robin Johnson,7584 XM,34
P9303-615,Toys,Building Block Set,"Great quality, very happy with this purchase.",5,2024-03-20,C52756,C. Smith,5808,36
P6778-819,Beauty,Gentle Face Cleanser,"Great quality, very happy with this purchase.",5,11/27/2021,C26044,robin martins,6241-88,29
P6316-735,Electronics,Wireless Noise-Cancelling Headphones,Good product overall with minor issues.,4,04/03/2020,C61823,Jordan  Brown,08542,32
P7390-566,Electronics,USB-C Fast Charger,"Not very satisfied, has several problems.",2,09/06/2020,C30435,Jordan Dubois,7111-64,25
P3944-357,Groceries,Organic Almond Butter,"Very disappointed, would not recommend.",1,14 Oct 2024,C13577,chris taylor,8084,52
P7508-478,Electronics,USB-C Fast Charger,"Average experience, nothing special.",3,2022-12-04,C17106,Jamie  Johnson,08755,28
P8107-133,Beauty,Gentle Face Cleanser,Good product overall with minor issues.,4,08/17/2022,C78928,MORGAN DUBOIS,2315 KP,28
P6802-656,Clothing,Slim Fit Jeans,"Great quality, very happy with this purchase.",5,2022-09-02,C95357,Sam  De  Vries,5098-93,43
P5902-780,Electronics,Fitness Smartwatch,"Not very satisfied, has several problems.",2,03/21/2020,C42120,R. Smith,02937,72
P7444-840,Electronics,Fitness Smartwatch,"Average experience, nothing special.",3,19-10-2023,C85668,robin smith,6176 ET,31
P3993-868,Beauty,Matte Liquid Lipstick,Good product overall with minor issues.,4,2021-03-09,C73306,Taylor Hernandez,8344-71,42
P1058-754,Pet Supplies,Pet Grooming Brush,"Very disappointed, would not recommend.",1,25 Dec 2023,C43650,casey hernandez,6660 SE,26
P5768-334,Toys,Building Block Set,"Average experience, nothing special.",3,09/19/2024,C62520,P. Johnson,8290-21,32
P4471-805,Toys,Building Block Set,"Not very satisfied, has several problems.",2,31/03/2020,C29253,chris dubois,3971 FK,41
P2570-600,Home & Kitchen,Non-Stick Frying Pan Set,"Great quality, very happy with this purchase.",5,"Feb 23, 2022",C22653,Jordan Garcia,9966 TU,34
P4875-218,Home & Kitchen,Electric Kettle,"Average experience, nothing special.",3,09-03-2021,C97793,jamie lee,03592,54
P9097-970,Groceries,Organic Almond Butter,"Great quality, very happy with this purchase.",5,"Dec 19, 2023",C17195,ROBIN DUBOIS,9010 XE,76
P6002-499,Electronics,4K Ultra HD Smart TV,"Very disappointed, would not recommend.",1,05/09/2020,C77202,morgan lee,07386,23
P1808-585,Books,Personal Finance Basics,"Not very satisfied, has several problems.",2,13-05-2024,C81552,robin taylor,04073,37
P6699-673,Clothing,Waterproof Hiking Jacket,"Great quality, very happy with this purchase.",5,2023-06-26,C52982,J. Martins,6633-27,39
P7950-163,Clothing,Wool Winter Scarf,"Very disappointed, would not recommend.",1,06/04/2020,C54494,Pat  Hernandez,08186,59
P3128-577,Groceries,Whole Bean Coffee,,4,11/21/2021,C53025,Chris Garcia,09920,53
P8906-679,Home & Kitchen,Stainless Steel Knife Block,"Not very satisfied, has several problems.",2,24 Dec 2022,C10836,Casey Brown,07613,64
P3673-963,Home & Kitchen,Memory Foam Pillow,"Great quality, very happy with this purchase.",5,27-01-2022,C60675,Chris Smith,06652,37
P2798-125,Home & Kitchen,Air Purifier,Good product overall with minor issues.,4,2021-07-12,C95502,Alex Smith,2466,41
P8398-360,Sports,Cycling Helmet,Good product overall with minor issues.,4,15/05/2024,C63168,casey martins,9165 RM,27
P1198-525,Home & Kitchen,Electric Kettle,"Very disappointed, would not recommend.",1,18-07-2023,C57986,Jordan  Smith,,44
P9221-626,Electronics,Bluetooth Portable Speaker,Good product overall with minor issues.,4,2021-04-22,C98138,A. Taylor,2790 GL,35
P4951-708,Beauty,Daily SPF 50 Sunscreen,"Very disappointed, would not recommend.",1,"Jun 12, 2024",C91057,taylor de vries,8253 SN,44
P9119-243,Sports,Yoga Mat,"Not very satisfied, has several problems.",2,17 Jun 2021,C75366,R. Hernandez,3683-80,22
P2398-928,Clothing,Wool Winter Scarf,"Average experience, nothing special.",3,,C33562,Casey  Johnson,09330,47
P2870-688,Electronics,Bluetooth Portable Speaker,Good product overall with minor issues.,4,2022-07-06,C49094,Jordan Taylor,5250-90,49
P6951-474,Books,Cookbook: Easy Weeknight Meals,"Very disappointed, would not recommend.",1,24-12-2021,C50630,SAM SMITH,5398 YE,35
P3238-811,Books,Cookbook: Easy Weeknight Meals,"Very disappointed, would not recommend.",1,27 May 2024,C11496,J. Brown,06700,54
P1615-591,Clothing,Wool Winter Scarf,Good product overall with minor issues.,4,02/10/2020,C24321,Jordan Martins,4082,42
P8156-726,Electronics,Wireless Noise-Cancelling Headphones,"Great quality, very happy with this purchase.",5,09-02-2023,C51466,Sam  Garcia,3740 TE,60
P8148-728,Books,Cookbook: Easy Weeknight Meals,"Very disappointed, would not recommend.",1,20-08-2020,C97193,Sam Taylor,8417,54
P8224-599,Toys,Building Block Set,"Average experience, nothing special.",3,"Aug 20, 2022",C20880,Sam Taylor,9200-67,30
P4823-497,Clothing,Slim Fit Jeans,"Not very satisfied, has several problems.",2,04/02/2022,C66926,Taylor Smith,1996,48
P5013-354,Clothing,Organic Cotton T-Shirt,"Not very satisfied, has several problems.",2,2021-04-17,C84920,Chris  De  Vries,2274-73,42
P1671-215,Home & Kitchen,Electric Kettle,"Very disappointed, would not recommend.",1,"Jun 22, 2023",C72067,sam lee,02436,60
P7055-974,Electronics,Wireless Noise-Cancelling Headphones,"Very disappointed, would not recommend.",1,"May 28, 2024",C80010,J. Lee,8034-98,18
P7584-960,Office,Wireless Mouse,"Not very satisfied, has several problems.",2,08/03/2020,C38816,M. Brown,05222,22
P6107-130,Electronics,4K Ultra HD Smart TV,"Great quality, very happy with this purchase.",5,09/12/2022,C61773,Alex  Martins,07042,51
P8857-401,Pet Supplies,Cat Litter Odor Control,"Very disappointed, would not recommend.",1,24 Apr 2024,C20771,CASEY LEE,03632,26
P6208-130,Electronics,Wireless Noise-Cancelling Headphones,"Average experience, nothing special.",3,"Jun 19, 2022",C92634,ALEX BROWN,1334-15,41
P7944-788,Sports,Cycling Helmet,"Average experience, nothing special.",3,26 Oct 2020,C95535,Jordan  Hernandez,9464,23
P1228-538,Toys,Plush Teddy Bear,"Not very satisfied, has several problems.",2,"Jan 25, 2022",C70090,robin brown,8367-43,24
P6014-622,Toys,Building Block Set,"Great quality, very happy with this purchase.",5,03/24/2023,C84600,Sam Taylor,5635 BX,44
P4187-502,Groceries,Extra Virgin Olive Oil,"Great quality, very happy with this purchase.",5,27 Aug 2024,C48875,CHRIS MARTINS,02054,44
P2753-100,Beauty,Matte Liquid Lipstick,"Great quality, very happy with this purchase.",5,"Feb 12, 2021",C77370,sam hernandez,4139 PH,57
P7724-267,Electronics,Wireless Noise-Cancelling Headphones,"Not very satisfied, has several problems.",2,2021-02-20,C23493,Jamie Brown,4960-11,33
P3875-427,Toys,Building Block Set,"Great quality, very happy with this purchase.",5,13-02-2022,C69274,Casey  Garcia,3029,36
P8981-869,Home & Kitchen,Stainless Steel Knife Block,"Average experience, nothing special.",3,02-09-2022,C73387,ROBIN MARTINS,8170-63,33
P7712-718,Electronics,Fitness Smartwatch,"Very disappointed, would not recommend.",1,02/09/2020,C60675,Chris Smith,06652,37
P2427-107,Clothing,Running Sneakers,"Not very satisfied, has several problems.",2,2024-03-30,C83808,Taylor  Hernandez,7115-99,35
P5017-370,Office,Desk Organizer,Good product overall with minor issues.,4,27/07/2022,C55780,Pat  Dubois,3632-65,43
P8757-329,Books,Sci-Fi Adventure,Good product overall with minor issues.,4,30-03-2020,C13572,jamie lee,08258,31
P3657-761,Office,Wireless Mouse,"Not very satisfied, has several problems.",2,13-05-2022,C53657,Alex Hernandez,1424,46
P5603-433,Sports,Yoga Mat,Good product overall with minor issues.,4,"Jul 11, 2024",C45988,robin johnson,4441 FA,36
P8110-618,Toys,Remote Control Car,"Average experience, nothing special.",3,"Jan 16, 2024",C60931,Casey Dubois,5206 HA,41
P6441-165,Clothing,Wool Winter Scarf,"Not very satisfied, has several problems.",2,02/16/2020,C45149,M. Taylor,06735,42
P2191-390,Groceries,Whole Bean Coffee,Good product overall with minor issues.,4,13-03-2020,C19967,morgan lee,04704,39
P7156-607,Home & Kitchen,Electric Kettle,"Average experience, nothing special.",3,06/28/2024,C38021,Jamie Taylor,9195-71,31
P4321-940,Sports,Adjustable Dumbbell Set,Good product overall with minor issues.,4,09/17/2023,C66505,Chris Lee,7363-89,27
P3562-249,Beauty,Matte Liquid Lipstick,"Great quality, very happy with this purchase.",5,30-01-2021,C35426,Sam Martins,04160,57
P5663-839,Beauty,Matte Liquid Lipstick,"Very disappointed, would not recommend.",1,18-02-2021,C92222,CHRIS MARTINS,6661,54
P9511-236,Electronics,Wireless Noise-Cancelling Headphones,Good product overall with minor issues.,4,2023-10-19,C87878,Morgan  Johnson,4572,25
P1891-301,Sports,Running Shorts,Good product overall with minor issues.,4,"Jan 17, 2020",C94524,PAT GARCIA,4649-58,37
P6849-834,Books,Personal Finance Basics,"Average experience, nothing special.",3,06 Jun 2024,C19086,alex hernandez,04696,36
P7587-619,Sports,Adjustable Dumbbell Set,"Average experience, nothing special.",3,08/02/2020,C52962,Alex Lee,07243,
